study_id,site_id,chamber_id,chamber_year,chamber_type,collar_installation_date,collar_installation_period,collar_insertion_depth,chamber_area,clipping,chamber_opacity,path_to_chamber,chamber_location_notes,chamber_notes,chamber_longitude,chamber_latitude,chamber_position_accuracy,chamber_position_method,elevation_class,chamber_elevation,chamber_elevation_datum,chamber_elevation_accuracy,chamber_elevation_method,chamber_elevation_notes,salinity_class,salinity_method,salinity_notes,inundation_time,inundation_method,inundation_notes,wetland_vegetation_class,wetland_vegetation_method,wetland_vegetation_notes,field_or_manipulation_code,mean_dry_bulk_density,se_dry_bulk_density,mean_soil_organic,se_soil_organic,mean_soil_carbon,se_soil_carbon,mean_soil_total_nitrogen,se_soil_total_nitrogen,mean_soil_CN_ratio,se_soil_CN_ratio,soil_depth
Krauss_and_Whitbeck_2012,SavUpper,SavUpper_2,2005,static,2005-10-26,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034589041,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,SavUpper,SavUpper_3,2005,static,2005-10-26,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034589041,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,SavUpper,SavUpper_4,2005,static,2005-10-26,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034589041,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,SavUpper,SavUpper_5,2005,static,2005-10-26,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034589041,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,SavUpper,SavUpper_6,2005,static,2005-10-26,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034589041,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,Steamboat,Steamboat_1,2005,static,2005-10-27,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044520548,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,Steamboat,Steamboat_2,2005,static,2005-10-27,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044520548,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,Steamboat,Steamboat_3,2005,static,2005-10-27,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044520548,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,Steamboat,Steamboat_4,2005,static,2005-10-27,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044520548,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,Steamboat,Steamboat_5,2005,static,2005-10-27,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044520548,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,Steamboat,Steamboat_6,2005,static,2005-10-27,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044520548,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,RifleCut,RifleCut_1,2005,static,2005-10-28,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072260274,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,RifleCut,RifleCut_2,2005,static,2005-10-28,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072260274,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,RifleCut,RifleCut_3,2005,static,2005-10-28,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072260274,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,RifleCut,RifleCut_4,2005,static,2005-10-28,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072260274,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,RifleCut,RifleCut_5,2005,static,2005-10-28,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072260274,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauss_and_Whitbeck_2012,RifleCut,RifleCut_6,2005,static,2005-10-28,less than one week prior to sampling event,5,0.08532241,TRUE,opaque,FALSE,"hollow, between tree bases","Chambers installed by cutting soils with knife, not by shoving. Chambers did not include woody plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072260274,NA,On site water level recorder installed into the soil; hourly readings.,NA,NA,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kleiner_et_al_unpublished,GCREW,c3,2017,automated,2017-06-06,between one month and one year prior to sampling event,10,0.25,FALSE,clear,TRUE,wetland,"the chambers were installed the night before measurements, allowing the weight and disturbance to settle before the data were collected. The chambers were generally collecting measurements in sunlite conditions, but a few points throughout the collection period were collected under dark conditions",-76.549341,38.874119,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,The general salinity for the GCREW marsh has been established at the site from years of measurement.,NA,measurement,NA,emergent,field observation,each chamber site was selected based on what was known about that portion of the marsh,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kleiner_et_al_unpublished,GCREW,c4,2017,automated,2017-06-06,between one month and one year prior to sampling event,10,0.25,FALSE,clear,TRUE,wetland,"the chambers were installed the night before measurements, allowing the weight and disturbance to settle before the data were collected. The chambers were generally collecting measurements in sunlite conditions, but a few points throughout the collection period were collected under dark conditions",-76.549341,38.874119,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,The general salinity for the GCREW marsh has been established at the site from years of measurement.,NA,measurement,NA,emergent,field observation,each chamber site was selected based on what was known about that portion of the marsh,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keshta_et_al_2023,Patuxent Wetland Park,PWP_LM,2016,static,2016-03-01,between one month and one year prior to sampling event,15,0.25,FALSE,clear,TRUE,low marsh,"All sites were tidal, hence all sampling were during low tides (soil surface was exposed) during neap tide lunar cycle",-76.70842,38.81186,NA,handheld,high,NA,NA,NA,NA,NA,fresh,measurement,NA,0.465,measurement,Inundation ranged from -20 to 75,emergent,measurement,"All the vegetation inside the frame was identified, plant vegetation cover in the field was estimated  and Shannon-Weaver diversity and evenness indices were calculated.",field,0.36,0.032,0.213,0.0073,NA,NA,NA,NA,NA,NA,NA
Keshta_et_al_2023,Patuxent Wetland Park,PWP_HM,2016,static,2016-03-01,between one month and one year prior to sampling event,15,0.25,FALSE,clear,TRUE,high marsh,"All sites were tidal, hence all sampling were during low tides (soil surface was exposed) during neap tide lunar cycle",-76.70789,38.812,NA,handheld,high,NA,NA,NA,NA,NA,fresh,measurement,NA,0.625,measurement,Inundation ranged from -20 to 65,emergent,measurement,"All the vegetation inside the frame was identified, plant vegetation cover in the field was estimated  and Shannon-Weaver diversity and evenness indices were calculated.",field,0.27,0.023,0.308,0.0157,NA,NA,NA,NA,NA,NA,NA
Keshta_et_al_2023,Patuxent Wetland Park,PWP_S,2016,static,2016-03-01,between one month and one year prior to sampling event,15,0.25,FALSE,clear,TRUE,swamp,"All sites were tidal, hence all sampling were during low tides (soil surface was exposed) during neap tide lunar cycle",-76.70732,38.81192,NA,handheld,high,NA,NA,NA,NA,NA,fresh,measurement,NA,0.755,measurement,Inundation ranged from -5 to 65,emergent,measurement,"All the vegetation inside the frame was identified, plant vegetation cover in the field was estimated  and Shannon-Weaver diversity and evenness indices were calculated.",field,0.2,0.017,0.368,0.0192,NA,NA,NA,NA,NA,NA,NA
Keshta_et_al_2023,Wootons Landing Wetland Park,WLWP_LM,2016,static,2016-03-01,between one month and one year prior to sampling event,15,0.25,FALSE,clear,TRUE,low marsh,"All sites were tidal, hence all sampling were during low tides (soil surface was exposed) during neap tide lunar cycle",-76.69052,38.85718,NA,handheld,high,NA,NA,NA,NA,NA,fresh,measurement,NA,0.68,measurement,Inundation ranged from -25 to 140,emergent,measurement,"All the vegetation inside the frame was identified, plant vegetation cover in the field was estimated  and Shannon-Weaver diversity and evenness indices were calculated.",field,0.59,0.037,0.09,0.0042,NA,NA,NA,NA,NA,NA,NA
Keshta_et_al_2023,Wootons Landing Wetland Park,WLWP_HM,2016,static,2016-03-01,between one month and one year prior to sampling event,15,0.25,FALSE,clear,TRUE,high marsh,"All sites were tidal, hence all sampling were during low tides (soil surface was exposed) during neap tide lunar cycle",-76.69036,38.85737,NA,handheld,high,NA,NA,NA,NA,NA,fresh,measurement,NA,0.6,measurement,Inundation ranged from -100 to 55,emergent,measurement,"All the vegetation inside the frame was identified, plant vegetation cover in the field was estimated  and Shannon-Weaver diversity and evenness indices were calculated.",field,0.9,0.098,0.032,0.0075,NA,NA,NA,NA,NA,NA,NA
Kelley_et_al_1995,Goldhaber Island-Near Bank,collar 1,1991,static,1991-03-01,less than one week prior to sampling event,8,0.43,FALSE,opaque,FALSE,within 1 m of the bank edge,"chamber volume varied with time, similar for mixing_fan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fresh,measurement,collected at the site level,NA,NA,collected at the site level,NA,NA,collected at the site level,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kelley_et_al_1995,Goldhaber Island-Near Bank,collar 4,1991,static,1991-03-01,less than one week prior to sampling event,8,0.43,FALSE,opaque,FALSE,within 1 m of the bank edge,"chamber volume varied with time, similar for mixing_fan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fresh,measurement,collected at the site level,NA,NA,collected at the site level,NA,NA,collected at the site level,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kelley_et_al_1995,Goldhaber Island-Far Bank,collar 3,1991,static,1991-03-01,less than one week prior to sampling event,8,0.43,FALSE,opaque,FALSE,within 5 m of the bank edge,"chamber volume varied with time, similar for mixing_fan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fresh,measurement,collected at the site level,NA,NA,collected at the site level,NA,NA,collected at the site level,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kelley_et_al_1995,Upper Fork-Near Bank,no collar,1991,static,NA,less than one week prior to sampling event,8,0.43,FALSE,opaque,FALSE,within 1 m of the bank edge,"chamber volume varied with time, similar for mixing_fan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fresh,measurement,collected at the site level,NA,NA,collected at the site level,NA,NA,collected at the site level,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kelley_et_al_1995,Upper Fork-Far Bank,collar FB,1991,static,1991-03-01,less than one week prior to sampling event,8,0.43,FALSE,opaque,FALSE,within 5 m of the bank edge,"chamber volume varied with time, similar for mixing_fan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fresh,measurement,collected at the site level,NA,NA,collected at the site level,NA,NA,collected at the site level,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Alviso_A1,Alviso_A1_1,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Alviso_A1,Alviso_A1_2,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Alviso_A1,Alviso_A1_3,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Alviso_A1,Alviso_A1_4,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Alviso_A1,Alviso_A1_5,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Alviso_A16,Alviso_A16_1,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Alviso_A16,Alviso_A16_2,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Alviso_A16,Alviso_A16_3,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Alviso_A16,Alviso_A16_4,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Alviso_A16,Alviso_A16_5,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Ravenswood_R1,Ravenswood_R1_1,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brine,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Ravenswood_R1,Ravenswood_R1_2,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brine,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Ravenswood_R1,Ravenswood_R1_3,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brine,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Ravenswood_R1,Ravenswood_R1_4,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brine,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Ravenswood_R1,Ravenswood_R1_5,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brine,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Inlet,Eden_Landing_E12 Inlet_3,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Inlet,Eden_Landing_E12 Inlet_4,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Low,Eden_Landing_E12 Low_1,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixoeuhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Low,Eden_Landing_E12 Low_2,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixoeuhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Low,Eden_Landing_E12 Low_3,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixoeuhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Low,Eden_Landing_E12 Low_4,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixoeuhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Low,Eden_Landing_E12 Low_5,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixoeuhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Medium,Eden_Landing_E12 Medium_1,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixoeuhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Medium,Eden_Landing_E12 Medium_2,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixoeuhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Medium,Eden_Landing_E12 Medium_3,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixoeuhaline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Medium,Eden_Landing_E12 Medium_4,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,saline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Medium,Eden_Landing_E12 Medium_5,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,saline,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Marsh,Eden_Landing_E12 Marsh_1,2016,static,NA,less than one week prior to sampling event,3,0.2642079421669016,FALSE,opaque,FALSE,NA,chamber included soils and vegetation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Marsh,Eden_Landing_E12 Marsh_2,2016,static,NA,less than one week prior to sampling event,3,0.2642079421669016,FALSE,opaque,FALSE,NA,chamber included soils and vegetation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Marsh,Eden_Landing_E12 Marsh_3,2016,static,NA,less than one week prior to sampling event,3,0.2642079421669016,FALSE,opaque,FALSE,NA,chamber included soils and vegetation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Marsh,Eden_Landing_E12 Marsh_4,2016,static,NA,less than one week prior to sampling event,3,0.2642079421669016,FALSE,opaque,FALSE,NA,chamber included soils and vegetation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 Marsh,Eden_Landing_E12 Marsh_5,2016,static,NA,less than one week prior to sampling event,3,0.2642079421669016,FALSE,opaque,FALSE,NA,chamber included soils and vegetation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 High,Eden_Landing_E12 High_1,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brine,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keller_et_al_unpublished,Eden_Landing_E12 High,Eden_Landing_E12 High_2,2016,static,NA,NA,NA,0.29250000000000004,FALSE,opaque,FALSE,NA,"floating chamber, no collar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brine,measurement,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
