Subsite,Point_type,Full_name,Plot,Use?,Note,RTK_Sensor,Coordinate_system,Datum,GEOID,Year,Month,Day,Easting,Northing,Latitude_dd,Longitude_dd,Elevation_m,Hz_Prec,Vt_Prec,PDOP,Sats,Description,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Solution status,Averaging start,Averaging end,Samples,Base easting,Base northing,Base elevation,Baseline
Kirk,2021 Harvest area,KIRK 2021 HARVEST 1B LR,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134263.097,439507.537,38.87531051N,76.54470518W,0.268,0.013,0.021,1.3,23,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK 2022 HARVEST 1B LL,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134262.783,439507.745,38.87530768N,76.54470281W,0.318,0.013,0.021,1.3,23,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK 2022 HARVEST 1B UL,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134262.842,439508.075,38.87530819N,76.54469901W,0.332,0.014,0.022,1.3,23,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK 2022 HARVEST 1B UR,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134262.454,439508.188,38.87530469N,76.54469773W,0.335,0.013,0.021,1.2,24,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK 2022 HARVEST 1B LR,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134262.417,439507.885,38.87530437N,76.54470121W,0.325,0.013,0.022,1.2,24,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK 2022 HARVEST 1A LL,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134262.297,439507.236,38.87530331N,76.54470870W,0.301,0.014,0.022,1.3,23,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK 2022 HARVEST 1A UL,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134262.174,439506.916,38.87530223N,76.54471240W,0.306,0.013,0.021,1.3,22,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK 2022 HARVEST 1A UR,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134262.534,439506.778,38.87530547N,76.54471397W,0.316,0.014,0.022,1.3,23,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK 2022 HARVEST 1A LR,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134262.679,439507.059,38.87530677N,76.54471072W,0.315,0.013,0.022,1.2,24,,,,,,,,,,,,,,
Kirk,Pixel corner,KIRK LANDSAT CORNER 1 NEAR PLOT 1A,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134259.185,439504.289,38.87527542N,76.54474284W,0.341,0.013,0.021,1.2,24,,,,,,,,,,,,,,
Kirk,Conductivity sensor well,KIRK COND WELL GROUND,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134262.473,439514.27,38.87530459N,76.54462763W,0.312,0.013,0.021,1.1,25,,,,,,,,,,,,,,
Kirk,Conductivity sensor well,KIRK COND WELL CAP TOP,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134262.521,439514.309,38.87530502N,76.54462718W,0.825,0.013,0.021,1.1,24,,,,,,,,,,,,,,
Kirk,Water level sensor well,KIRK WATER WELL CAP TOQ,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134262.682,439514.759,38.87530645N,76.54462198W,0.882,0.013,0.021,1.2,24,,,,,,,,,,,,,,
Kirk,Water level sensor well,KIRK WATER WELL GROUND,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134262.615,439514.831,38.87530584N,76.54462116W,0.285,0.013,0.021,1.2,24,,,,,,,,,,,,,,
Kirk,Collar,KIRK COLLAR 2A LL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134274.246,439518.71,38.87541044N,76.54457579W,0.28,0.014,0.022,1.2,24,,,,,,,,,,,,,,
Kirk,Collar,KIRK COLLAR 2A UL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134274.457,439519.239,38.87541232N,76.54456968W,0.306,0.014,0.022,1.2,24,,,,,,,,,,,,,,
Kirk,Collar,KIRK COLLAR 2A UR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134273.85,439519.38,38.87540684N,76.54456809W,0.319,0.014,0.023,1.3,23,,,,,,,,,,,,,,
Kirk,Collar,KIRK COLLAR 2A LR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134273.707,439518.841,38.87540558N,76.54457431W,0.313,0.014,0.023,1.2,24,,,,,,,,,,,,,,
Kirk,Collar,KIRK COLLAR 2B LL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.832,439519.161,38.87539769N,76.54457067W,0.322,0.013,0.022,1.2,24,,,,,,,,,,,,,,
Kirk,Collar,KIRK COLLAR 2B UL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.986,439519.761,38.87539904N,76.54456375W,0.279,0.014,0.023,1.2,24,,,,,,,,,,,,,,
Kirk,Collar,KIRK COLLAR 2B UR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.41,439519.903,38.87539385N,76.54456215W,0.314,0.013,0.022,1.2,24,,,,,,,,,,,,,,
Kirk,Collar,KIRK COLLAR 2B LR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.283,439519.389,38.87539273N,76.54456808W,0.299,0.013,0.022,1.2,24,,,,,,,,,,,,,,
Kirk,Porewater sipper,KIRK 2B SIPPER,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.429,439519.184,38.87539406N,76.54457043W,0.329,0.013,0.022,1.2,24,,,,,,,,,,,,,,
Kirk,Porewater sipper,KIRK 2A SIPPER,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134273.903,439518.699,38.87540735N,76.54457593W,0.325,0.014,0.023,1.2,25,,,,,,,,,,,,,,
Kirk,Ingrowth core,KIRK INGROWTH CORE 2A-1,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134275.619,439518.397,38.87542282N,76.54457932W,0.318,0.013,0.022,1.1,25,,,,,,,,,,,,,,
Kirk,Ingrowth core,KIRK INGROWTH CORE 2A-2,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134275.705,439518.937,38.87542358N,76.54457309W,0.276,0.013,0.022,1.2,24,,,,,,,,,,,,,,
Kirk,Ingrowth core,KIRK INGROWTH CORE 2A-3,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134275.861,439519.528,38.87542495N,76.54456627W,0.282,0.013,0.022,1.1,24,,,,,,,,,,,,,,
Kirk,Ingrowth core,KIRK INGROWTH CORE 2B-1,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134270.906,439519.596,38.87538032N,76.54456577W,0.309,0.013,0.021,1.1,25,,,,,,,,,,,,,,
Kirk,Ingrowth core,KIRK INGROWTH CORE 2B-2,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134271.178,439520.051,38.87538274N,76.54456051W,0.298,0.013,0.021,1.1,25,,,,,,,,,,,,,,
Kirk,Ingrowth core,KIRK INGROWTH CORE 2B-3,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134271.31,439520.504,38.87538391N,76.54455528W,0.293,0.014,0.022,1.1,24,,,,,,,,,,,,,,
Kirk,2021 Harvest area,KIRK HARVEST 2021 2A LL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134271.25,439517.638,38.87538350N,76.54458831W,0.277,0.014,0.022,1.1,25,,,,,,,,,,,,,,
Kirk,2021 Harvest area,KIRK HARVEST 2021 2A UL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134271.072,439517.254,38.87538191N,76.54459275W,0.273,0.013,0.022,1.1,25,,,,,,,,,,,,,,
Kirk,2021 Harvest area,KIRK HARVEST 2021 2A UR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134271.402,439517.16,38.87538489N,76.54459381W,0.292,0.013,0.021,1.1,25,,,,,,,,,,,,,,
Kirk,2021 Harvest area,KIRK HARVEST 2021 2A LR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134271.54,439517.52,38.87538612N,76.54458965W,0.281,0.013,0.021,1.1,25,,,,,,,,,,,,,,
Kirk,2021 Harvest area,KIRK HARVEST 2021 2B LL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.294,439517.29,38.87539292N,76.54459226W,0.293,0.013,0.021,1.1,25,,,,,,,,,,,,,,
Kirk,2021 Harvest area,KIRK HARVEST 2021 2B UL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.231,439516.984,38.87539237N,76.54459580W,0.313,0.013,0.021,1.1,25,,,,,,,,,,,,,,
Kirk,2021 Harvest area,KIRK HARVEST 2021 2B UR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.648,439516.908,38.87539613N,76.54459664W,0.309,0.013,0.021,1.1,24,,,,,,,,,,,,,,
Kirk,2021 Harvest area,KIRK HARVEST 2021 2B LR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.709,439517.16,38.87539667N,76.54459374W,0.295,0.014,0.022,1.1,24,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK HARVEST 2022 2B LL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134273.089,439517.157,38.87540009N,76.54459375W,0.315,0.013,0.021,1.1,24,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK HARVEST 2022 2B UL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134273.444,439517.072,38.87540329N,76.54459472W,0.281,0.013,0.02,1.1,24,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK HARVEST 2022 2B UR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134273.547,439517.408,38.87540420N,76.54459083W,0.281,0.013,0.021,1.1,24,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK HARVEST 2022 2B LR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134273.21,439517.548,38.87540116N,76.54458923W,0.308,0.013,0.022,1.1,24,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK HARVEST 2022 2A LL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134271.108,439518.442,38.87538219N,76.54457906W,0.26,0.013,0.021,1.1,24,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK HARVEST 2022 2A UL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134271.189,439518.769,38.87538290N,76.54457528W,0.275,0.014,0.022,1.1,24,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK HARVEST 2022 2A UR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134270.8,439518.893,38.87537940N,76.54457388W,0.291,0.013,0.023,1.1,24,,,,,,,,,,,,,,
Kirk,2022 Harvest area,KIRK HARVEST 2022 2A LR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134270.69,439518.576,38.87537841N,76.54457754W,0.281,0.013,0.022,1.1,24,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2A ALLOMETRY QUAD LEFT 1 LL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134274.782,439520.19,38.87541521N,76.54455870W,0.308,0.014,0.022,1.1,24,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2A ALLOMETRY QUAD LEFT 1 UL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134274.619,439520.252,38.87541373N,76.54455800W,0.311,0.014,0.021,1.1,25,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2A ALLOMETRY QUAD LEFT 1 UR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134274.625,439520.067,38.87541380N,76.54456013W,0.306,0.014,0.021,1.1,25,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2A ALLOMETRY QUAD LEFT 1 LR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134274.789,439520.049,38.87541528N,76.54456033W,0.277,0.014,0.021,1.1,24,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2A ALLOMETRY QUAD RIGHT 2 LL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134274.732,439519.813,38.87541478N,76.54456305W,0.286,0.014,0.022,1.1,24,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2A ALLOMETRY QUAD RIGHT 2 UL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134274.558,439519.82,38.87541320N,76.54456298W,0.283,0.014,0.021,1.1,25,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2A ALLOMETRY QUAD RIGHT 2 UR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134274.54,439519.671,38.87541305N,76.54456470W,0.249,0.014,0.021,1.1,24,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2A ALLOMETRY QUAD RIGHT 2 LR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134274.708,439519.654,38.87541456N,76.54456489W,0.287,0.014,0.021,1.1,24,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2B ALLOMETRY QUAD LEFT LL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.528,439520.359,38.87539489N,76.54455688W,0.291,0.014,0.022,1.2,24,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2B ALLOMETRY QUAD LEFT UL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.651,439520.287,38.87539600N,76.54455771W,0.328,0.014,0.021,1.1,24,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2B ALLOMETRY QUAD LEFT UR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.716,439520.427,38.87539658N,76.54455609W,0.324,0.014,0.021,1.1,24,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2B ALLOMETRY QUAD LEFT LR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.531,439520.494,38.87539491N,76.54455533W,0.311,0.013,0.021,1.1,24,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2B ALLOMETRY QUAD RIGHT LL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.671,439520.691,38.87539616N,76.54455305W,0.302,0.014,0.022,1.1,24,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2B ALLOMETRY QUAD RIGHT UL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.823,439520.66,38.87539754N,76.54455340W,0.304,0.014,0.021,1.1,24,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2B ALLOMETRY QUAD RIGHT UR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.855,439520.816,38.87539782N,76.54455160W,0.304,0.014,0.022,1.1,24,,,,,,,,,,,,,,
Kirk,Phenology quadrat,KIRK 2B ALLOMETRY QUAD RIGHT LR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134272.722,439520.857,38.87539661N,76.54455114W,0.308,0.014,0.021,1.1,24,,,,,,,,,,,,,,
Hog,2020 NERR sample plot,HOG 2020 NERR PLOT 1A,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134780.606,438900.169,38.87999946N,76.55167524W,0.404,0.102,0.117,1.3,22,,,,,,,,,,,,,,
Hog,2020 NERR sample plot,HOG 2020 NERR PLOT 1B,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134779.98,438901.025,38.87999378N,76.55166541W,0.425,0.093,0.101,1.3,22,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 1A LL,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.877,438885.921,38.87994848N,76.55183977W,0.385,0.044,0.052,1.3,22,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 1A UL,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.919,438885.435,38.87994888N,76.55184537W,0.381,0.022,0.033,1.3,22,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 1A UR,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134775.516,438885.413,38.87995426N,76.55184559W,0.403,0.014,0.028,1.3,22,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 1A LR,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134775.454,438885.931,38.87995367N,76.55183963W,0.396,0.023,0.033,1.3,22,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 1B LL,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.291,438885.81,38.87996122N,76.55184098W,0.402,0.014,0.027,1.3,22,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 1B UL,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.3,438885.268,38.87996132N,76.55184722W,0.4,0.014,0.027,1.3,22,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 1B UR,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.794,438885.237,38.87996578N,76.55184755W,0.369,0.014,0.027,1.3,22,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 1B LR,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.819,438885.799,38.87996598N,76.55184107W,0.379,0.013,0.026,1.3,22,,,,,,,,,,,,,,
Hog,Porewater sipper,HOG SIPPER 1A,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134775.238,438886.017,38.87995172N,76.55183865W,0.357,0.013,0.026,1.3,22,,,,,,,,,,,,,,
Hog,Porewater sipper,HOG SIPPER 1B,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.72,438885.969,38.87996508N,76.55183912W,0.356,0.013,0.026,1.3,22,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2021 HARVEST PLOT 1A LL,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.714,438886.604,38.87996500N,76.55183180W,0.376,0.014,0.026,1.3,22,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2021 HARVEST PLOT 1A UL,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.772,438887.013,38.87996550N,76.55182709W,0.387,0.014,0.026,1.3,22,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2021 HARVEST PLOT 1A UR,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.291,438887.045,38.87996117N,76.55182675W,0.398,0.015,0.027,1.3,22,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2021 HARVEST PLOT 1A LR,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.204,438886.635,38.87996040N,76.55183148W,0.384,0.014,0.025,1.3,22,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2022 HARVEST PLOT 1A LL,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134775.775,438886.588,38.87995654N,76.55183204W,0.382,0.013,0.025,1.3,22,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2022 HARVEST PLOT 1A UL,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134775.815,438887.067,38.87995688N,76.55182652W,0.364,0.013,0.024,1.3,22,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2022 HARVEST PLOT 1A UR,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134775.241,438887.117,38.87995171N,76.55182597W,0.371,0.014,0.025,1.3,22,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2022 HARVEST PLOT 1A LR,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134775.191,438886.621,38.87995128N,76.55183170W,0.374,0.013,0.024,1.3,22,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2021 HARVEST PLOT 1B LL,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134775.176,438886.637,38.87995114N,76.55183151W,0.392,0.013,0.024,1.3,22,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2021 HARVEST PLOT 1B UL,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134775.199,438887.107,38.87995133N,76.55182609W,0.385,0.014,0.025,1.3,22,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2021 HARVEST PLOT 1B UR,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.765,438887.14,38.87994742N,76.55182574W,0.386,0.013,0.024,1.3,22,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2021 HARVEST PLOT 1B LR,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.733,438886.646,38.87994715N,76.55183143W,0.364,0.013,0.024,1.3,22,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2022 HARVEST PLOT 1B LL,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.614,438886.699,38.87994608N,76.55183083W,0.361,0.012,0.023,1.3,22,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2022 HARVEST PLOT 1B UL,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.673,438887.121,38.87994659N,76.55182596W,0.367,0.013,0.025,1.3,22,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2022 HARVEST PLOT 1B UR,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.193,438887.193,38.87994226N,76.55182516W,0.391,0.013,0.024,1.3,22,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2022 HARVEST PLOT 1B LR,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.177,438886.738,38.87994214N,76.55183040W,0.393,0.013,0.024,1.4,21,,,,,,,,,,,,,,
Hog,2020 Harvest area,HOG 2020 HARVEST AREA 2020 LL,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.097,438883.739,38.87994155N,76.55186497W,0.368,0.014,0.026,1.3,22,,,,,,,,,,,,,,
Hog,2020 Harvest area,HOG 2020 HARVEST AREA 2020 UL,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.035,438883.435,38.87994100N,76.55186847W,0.365,0.014,0.025,1.3,22,,,,,,,,,,,,,,
Hog,2020 Harvest area,HOG 2020 HARVEST AREA 2020 UR,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.489,438883.402,38.87994510N,76.55186882W,0.381,0.014,0.025,1.3,22,,,,,,,,,,,,,,
Hog,2020 Harvest area,HOG 2020 HARVEST AREA 2020 LR,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.463,438883.752,38.87994484N,76.55186480W,0.382,0.014,0.025,1.3,22,,,,,,,,,,,,,,
Hog,Ingrowth core,HOG INGROWTH CORE 1A-1,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134778.133,438884.904,38.87997786N,76.55185131W,0.402,0.014,0.025,1.3,22,,,,,,,,,,,,,,
Hog,Ingrowth core,HOG INGROWTH CORE 1A-2,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134778.119,438884.351,38.87997776N,76.55185768W,0.399,0.014,0.025,1.3,22,,,,,,,,,,,,,,
Hog,Ingrowth core,HOG INGROWTH CORE 1A-3,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134778.132,438883.857,38.87997789N,76.55186338W,0.397,0.014,0.025,1.3,22,,,,,,,,,,,,,,
